lambda,signal,smoothed_signal_tv_0.5_1000
5.89139e-07,0.128585,0.1338634174718414
5.89619e-07,0.129937,0.1339753959657917
5.90099e-07,0.13142,0.13408558908992155
5.90579e-07,0.133033,0.13419380407658824
5.91059e-07,0.134739,0.13429984976817325
5.91539e-07,0.136491,0.13440353453789244
5.92019e-07,0.138281,0.1345046691336282
5.92499e-07,0.140092,0.1346030645421413
5.92979e-07,0.141853,0.1346985349088962
5.93459e-07,0.143554,0.13479089533899746
5.93939e-07,0.145208,0.13487996489476994
5.94419e-07,0.146739,0.1349655643274269
5.94899e-07,0.148137,0.13504751915311508
5.9538e-07,0.149444,0.13512565731015655
5.9586e-07,0.15059,0.13519981231307193
5.9634e-07,0.151561,0.1352698208312219
5.9682e-07,0.152423,0.135335525918986
5.973e-07,0.153112,0.13539677451275509
5.9778e-07,0.153607,0.13545342073397743
5.9826e-07,0.153989,0.13550532330271492
5.9874e-07,0.154201,0.13555234890868367
5.9922e-07,0.154211,0.1355943695409715
5.997e-07,0.154116,0.13563126592051508
6.0018e-07,0.153864,0.1356629247470709
6.0066e-07,0.153409,0.13568924218480558
6.0114e-07,0.152866,0.13571012102919783
6.0162e-07,0.152197,0.13572547423560086
6.021e-07,0.15133,0.1357352220104058
6.0258e-07,0.150398,0.13573929537059704
6.0306e-07,0.149392,0.1357376331596756
6.0354e-07,0.148208,0.13573018553524446
6.0402e-07,0.146978,0.13571691098602962
6.045e-07,0.145743,0.13569777994523485
6.0498e-07,0.144372,0.1356727716977945
6.05461e-07,0.142972,0.1356418779472564
6.05941e-07,0.141643,0.13560509967767836
6.06421e-07,0.140251,0.13556245069260117
6.06901e-07,0.138855,0.13551395443866004
6.07381e-07,0.137603,0.1354596475032657
6.07861e-07,0.136393,0.13539957640584646
6.08341e-07,0.135226,0.13533380104229245
6.08821e-07,0.134264,0.135262391448508
6.09301e-07,0.133459,0.13518543118128032
6.09781e-07,0.13276,0.13510301405754338
6.10261e-07,0.132309,0.13501524746307883
6.10741e-07,0.132093,0.13492224906961062
6.11221e-07,0.132033,0.13482415006460155
6.11701e-07,0.132222,0.13472109184705047
6.12181e-07,0.132657,0.13461322917358287
6.12661e-07,0.133239,0.13450072683264266
6.13141e-07,0.134021,0.1343837627040598
6.13621e-07,0.134995,0.13426252441024922
6.14101e-07,0.136047,0.13413721228844272
6.14581e-07,0.137214,0.1340080360165551
6.15062e-07,0.138506,0.13387521749926223
6.15542e-07,0.139784,0.1337389874653935
6.16022e-07,0.141076,0.13359958827099427
6.16502e-07,0.142443,0.1334572704644729
6.16982e-07,0.143735,0.133312295511675
6.17462e-07,0.144932,0.1331649323245676
6.17942e-07,0.146166,0.13301545991514743
6.18422e-07,0.147324,0.13286416388319408
6.18902e-07,0.148296,0.1327113390075057
6.19382e-07,0.149246,0.13255728568820546
6.19862e-07,0.150157,0.13240231248531686
6.20342e-07,0.150834,0.13224673251126579
6.20822e-07,0.151384,0.13209086592814515
6.21302e-07,0.151919,0.1319350362864198
6.21782e-07,0.152232,0.13177957299335663
6.22262e-07,0.152292,0.13162480759450887
6.22742e-07,0.152297,0.13147107622667276
6.23222e-07,0.152134,0.13131871583949956
6.23702e-07,0.151629,0.1311680666469523
6.24182e-07,0.150942,0.13101946828736194
6.24662e-07,0.150133,0.1308732622876691
6.25143e-07,0.148991,0.1307297881613988
6.25623e-07,0.147544,0.13058938589995323
6.26103e-07,0.145963,0.13045239200932082
6.26583e-07,0.144149,0.13031914204231004
6.27063e-07,0.142005,0.1301899665763249
6.27543e-07,0.139682,0.1300651937996723
6.28023e-07,0.137224,0.12994514543441912
6.28503e-07,0.13453,0.12983013938874888
6.28983e-07,0.131659,0.12972048563075161
6.29463e-07,0.128707,0.1296164889172367
6.29943e-07,0.125637,0.12951844462628476
6.30423e-07,0.122464,0.1294266415709371
6.30903e-07,0.119268,0.12934135780043915
6.31383e-07,0.116053,0.1292628635048306
6.31863e-07,0.112851,0.12919141679701057
6.32343e-07,0.109752,0.1291272667114619
6.32823e-07,0.106739,0.12907064898154338
6.33303e-07,0.103818,0.12902178913242487
6.33783e-07,0.101145,0.128980898270329
6.34263e-07,0.0987531,0.1289481762662759
6.34743e-07,0.0965225,0.12892380757631375
6.35224e-07,0.0945411,0.12890796450893127
6.35704e-07,0.0929974,0.12890080309758636
6.36184e-07,0.0917871,0.12890246644624714
6.36664e-07,0.0907528,0.12891308088174575
6.37144e-07,0.0900323,0.12893275926078576
6.37624e-07,0.0897313,0.1289615969132048
6.38104e-07,0.0896672,0.12899967507621365
6.38584e-07,0.0897172,0.12904705706494185
6.39064e-07,0.0899587,0.12910379172805833
6.39544e-07,0.0903888,0.12916990976499548
6.40024e-07,0.0909065,0.12924542718533702
6.40504e-07,0.0914691,0.12933034179153713
6.40984e-07,0.092017,0.1294246366252706
6.41464e-07,0.0924981,0.12952827663108646
6.41944e-07,0.0930186,0.12964121207388205
6.42424e-07,0.093646,0.12976337539542138
6.42904e-07,0.0942278,0.12989468458817727
6.43384e-07,0.0947265,0.13003504025309676
6.43864e-07,0.0953993,0.13018432891621665
6.44344e-07,0.0963888,0.13034242029255957
6.44824e-07,0.0975717,0.1305091705331377
6.45305e-07,0.0989349,0.13068441969649391
6.45785e-07,0.100629,0.13086799491493997
6.46265e-07,0.102678,0.1310597080720897
6.46745e-07,0.105052,0.1312593588784129
6.47225e-07,0.107826,0.13146673275020226
6.47705e-07,0.110942,0.13168160378574967
6.48185e-07,0.114159,0.1319037328385946
6.48665e-07,0.117428,0.13213287038683888
6.49145e-07,0.120892,0.132368754791278
6.49625e-07,0.124483,0.13261111505156245
6.50105e-07,0.127973,0.1328596692379386
6.50585e-07,0.131369,0.13311412712914103
6.51065e-07,0.134766,0.1333741888049793
6.51545e-07,0.138038,0.1336395471620108
6.52025e-07,0.141036,0.1339098866531062
6.52505e-07,0.143822,0.13418488567811027
6.52985e-07,0.146432,0.13446421545579362
6.53465e-07,0.148752,0.13474754228786653
6.53945e-07,0.150774,0.13503452654835993
6.54425e-07,0.152617,0.1353248248205175
6.54905e-07,0.154271,0.13561808898862096
6.55386e-07,0.155653,0.13591396824845087
6.55866e-07,0.156831,0.1362121082868483
6.56346e-07,0.157901,0.13651215316760254
6.56826e-07,0.158808,0.13681374458458995
6.57306e-07,0.159516,0.13711652362611162
6.57786e-07,0.16012,0.1374201300882294
6.58266e-07,0.160653,0.1377242041217319
6.58746e-07,0.161041,0.13802838559325545
6.59226e-07,0.161292,0.1383323156201904
6.59706e-07,0.161485,0.13863563596828984
6.60186e-07,0.161588,0.13893799048092134
6.60666e-07,0.161536,0.13923902450308714
6.61146e-07,0.161374,0.13953838621246387
6.61626e-07,0.161139,0.13983572606104044
6.62106e-07,0.160762,0.140130698016348
6.62586e-07,0.160216,0.14042295901322868
6.63066e-07,0.159573,0.14071217011451712
6.63546e-07,0.158836,0.14099799596674809
6.64026e-07,0.157932,0.1412801058902849
6.64506e-07,0.156892,0.1415581733340255
6.64986e-07,0.155806,0.14183187690555837
6.65467e-07,0.154645,0.14210089982110596
6.65947e-07,0.153354,0.1423649308867025
6.66427e-07,0.15201,0.14262366394069848
6.66907e-07,0.150695,0.1428767987971752
6.67387e-07,0.14935,0.1431240406793065
6.67867e-07,0.147938,0.14336510113623296
6.68347e-07,0.146563,0.14359969746642604
6.68827e-07,0.145285,0.14382755361902372
6.69307e-07,0.144027,0.14404839960706156
6.69787e-07,0.142777,0.14426197240380986
6.70267e-07,0.141653,0.14446801534632403
6.70747e-07,0.140695,0.14466627903661378
6.71227e-07,0.139819,0.14485652073642705
6.71707e-07,0.139036,0.14503850528212167
6.72187e-07,0.138463,0.14521200447194085
6.72667e-07,0.138111,0.1453767980022511
6.73147e-07,0.137894,0.14553267284880705
6.73627e-07,0.137828,0.1456794242305746
6.74107e-07,0.138003,0.14581685498663494
6.74587e-07,0.138396,0.14594477657214583
6.75068e-07,0.138917,0.14606300843261635
6.75548e-07,0.139572,0.14617137903469454
6.76028e-07,0.140412,0.14626972523957596
6.76508e-07,0.14139,0.14635789336927219
6.76988e-07,0.142418,0.1464357385809168
6.77468e-07,0.143499,0.1465031259670013
6.77948e-07,0.144655,0.14655992993233172
6.78428e-07,0.145827,0.14660603532445918
6.78908e-07,0.146959,0.14664133681503277
6.79388e-07,0.148065,0.1466657400543512
6.79868e-07,0.149151,0.14667916105886686
6.80348e-07,0.150174,0.14668152738149454
6.80828e-07,0.151126,0.14667277735393283
6.81308e-07,0.152051,0.14665286107961495
6.81788e-07,0.152945,0.14662174015684978
6.82268e-07,0.153779,0.14657938886162816
6.82748e-07,0.154587,0.14652579356716552
6.83228e-07,0.155436,0.14646095389519767
6.83708e-07,0.156299,0.1463848821470632
6.84188e-07,0.157125,0.146297604420766
6.84668e-07,0.157964,0.1461991600528059
6.85149e-07,0.158888,0.1460896026868742
6.85629e-07,0.159841,0.14596899972468655
6.86109e-07,0.160737,0.14583743333219662
6.86589e-07,0.161628,0.14569499989688162
6.87069e-07,0.162602,0.14554181095760868
6.87549e-07,0.163598,0.14537799266520537
6.88029e-07,0.164509,0.14520368662258618
6.88509e-07,0.165386,0.1450190493450355
6.88989e-07,0.166342,0.14482425299789012
6.89469e-07,0.167331,0.14461948485279066
6.89949e-07,0.168228,0.14440494791110753
6.90429e-07,0.169068,0.1441808603524926
6.90909e-07,0.169975,0.14394745603331394
6.91389e-07,0.170914,0.14370498392416936
6.91869e-07,0.171736,0.14345370847383954
6.92349e-07,0.172443,0.1431939090330078
6.92829e-07,0.173155,0.14292588007563012
6.93309e-07,0.173851,0.14264993060693
6.93789e-07,0.174373,0.14236638423559342
6.94269e-07,0.174693,0.14207557856515862
6.94749e-07,0.17493,0.14177786511204526
6.9523e-07,0.175092,0.1414736086807123
6.9571e-07,0.175031,0.14116318712419657
6.9619e-07,0.174699,0.14084699070483606
6.9667e-07,0.174216,0.14052542169569449
6.9715e-07,0.173624,0.14019889373020628
6.9763e-07,0.172796,0.13986783124456895
6.9811e-07,0.171666,0.1395326688213205
6.9859e-07,0.170344,0.13919385047446084
6.9907e-07,0.168907,0.13885182899367549
6.9955e-07,0.167255,0.1385070650755724
7.0003e-07,0.165303,0.13816002667697122
7.0051e-07,0.163148,0.13781118799718475
7.0099e-07,0.160896,0.1374610288504493
7.0147e-07,0.15848,0.13711003350561735
7.0195e-07,0.155801,0.13675869008936273
